<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210924;231000;173450.0000000;173500.0000000;173450.0000000;173480.0000000;394
20210924;231100;173490.0000000;173490.0000000;173450.0000000;173450.0000000;186
20210924;231200;173450.0000000;173470.0000000;173440.0000000;173460.0000000;50
20210924;231300;173460.0000000;173470.0000000;173450.0000000;173470.0000000;109
20210924;231400;173460.0000000;173520.0000000;173460.0000000;173490.0000000;282
20210924;231500;173500.0000000;173510.0000000;173490.0000000;173500.0000000;260
20210924;231600;173490.0000000;173510.0000000;173490.0000000;173510.0000000;67
20210924;231700;173500.0000000;173570.0000000;173500.0000000;173560.0000000;363
20210924;231800;173560.0000000;173570.0000000;173560.0000000;173570.0000000;264
20210924;231900;173570.0000000;173730.0000000;173560.0000000;173630.0000000;1813
20210924;232000;173630.0000000;173740.0000000;173630.0000000;173720.0000000;414
20210924;232100;173720.0000000;173800.0000000;173720.0000000;173770.0000000;706
20210924;232200;173770.0000000;173790.0000000;173770.0000000;173770.0000000;263
20210924;232300;173770.0000000;173800.0000000;173770.0000000;173770.0000000;330
20210924;232400;173780.0000000;173790.0000000;173770.0000000;173770.0000000;203
20210924;232500;173780.0000000;173820.0000000;173770.0000000;173810.0000000;636
20210924;232600;173800.0000000;173850.0000000;173800.0000000;173830.0000000;292
20210924;232700;173830.0000000;173880.0000000;173830.0000000;173880.0000000;495
20210924;232800;173870.0000000;173900.0000000;173870.0000000;173880.0000000;275
20210924;232900;173880.0000000;173890.0000000;173860.0000000;173860.0000000;460
20210924;233000;173870.0000000;173870.0000000;173850.0000000;173860.0000000;242
20210924;233100;173870.0000000;173870.0000000;173830.0000000;173830.0000000;404
20210924;233200;173820.0000000;173860.0000000;173810.0000000;173840.0000000;132
20210924;233300;173860.0000000;173870.0000000;173810.0000000;173820.0000000;250
20210924;233400;173810.0000000;173830.0000000;173810.0000000;173810.0000000;56
20210924;233500;173820.0000000;173840.0000000;173790.0000000;173790.0000000;254
20210924;233600;173790.0000000;173810.0000000;173790.0000000;173810.0000000;53
20210924;233700;173800.0000000;173840.0000000;173800.0000000;173810.0000000;195
20210924;233800;173810.0000000;173820.0000000;173780.0000000;173780.0000000;139
20210924;233900;173780.0000000;173800.0000000;173760.0000000;173780.0000000;167
20210924;234000;173760.0000000;173790.0000000;173750.0000000;173790.0000000;86
20210924;234100;173790.0000000;173790.0000000;173760.0000000;173780.0000000;164
20210924;234200;173780.0000000;173780.0000000;173760.0000000;173770.0000000;52
20210924;234300;173770.0000000;173770.0000000;173740.0000000;173760.0000000;268
20210924;234400;173750.0000000;173780.0000000;173740.0000000;173740.0000000;268
20210924;234500;173730.0000000;173760.0000000;173620.0000000;173660.0000000;778
20210924;234600;173650.0000000;173730.0000000;173600.0000000;173700.0000000;328
20210924;234700;173700.0000000;173710.0000000;173690.0000000;173700.0000000;151
20210924;234800;173680.0000000;173700.0000000;173580.0000000;173600.0000000;619
20210924;234900;173600.0000000;173710.0000000;173570.0000000;173710.0000000;478
20210927;070000;173780.0000000;174730.0000000;173780.0000000;174640.0000000;5154
20210927;070100;174640.0000000;174700.0000000;174640.0000000;174700.0000000;991
20210927;070200;174700.0000000;174720.0000000;174660.0000000;174660.0000000;392
