<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200106;130500;155340.0000000;155350.0000000;155290.0000000;155290.0000000;425
20200106;130600;155300.0000000;155300.0000000;155240.0000000;155250.0000000;263
20200106;130700;155240.0000000;155260.0000000;155230.0000000;155240.0000000;158
20200106;130800;155240.0000000;155270.0000000;155230.0000000;155270.0000000;141
20200106;130900;155280.0000000;155290.0000000;155250.0000000;155250.0000000;209
20200106;131000;155250.0000000;155280.0000000;155250.0000000;155270.0000000;87
20200106;131100;155270.0000000;155280.0000000;155180.0000000;155240.0000000;730
20200106;131200;155250.0000000;155270.0000000;155230.0000000;155260.0000000;128
20200106;131300;155250.0000000;155270.0000000;155240.0000000;155260.0000000;109
20200106;131400;155250.0000000;155260.0000000;155240.0000000;155260.0000000;111
20200106;131500;155250.0000000;155270.0000000;155220.0000000;155250.0000000;126
20200106;131600;155240.0000000;155260.0000000;155200.0000000;155250.0000000;219
20200106;131700;155250.0000000;155300.0000000;155250.0000000;155270.0000000;271
20200106;131800;155270.0000000;155300.0000000;155260.0000000;155290.0000000;128
20200106;131900;155280.0000000;155330.0000000;155270.0000000;155310.0000000;439
20200106;132000;155310.0000000;155330.0000000;155300.0000000;155330.0000000;131
20200106;132100;155320.0000000;155320.0000000;155300.0000000;155310.0000000;169
20200106;132200;155310.0000000;155350.0000000;155300.0000000;155340.0000000;284
20200106;132300;155330.0000000;155430.0000000;155310.0000000;155410.0000000;726
20200106;132400;155410.0000000;155480.0000000;155390.0000000;155450.0000000;646
20200106;132500;155460.0000000;155480.0000000;155410.0000000;155430.0000000;295
20200106;132600;155430.0000000;155440.0000000;155410.0000000;155420.0000000;140
20200106;132700;155430.0000000;155450.0000000;155390.0000000;155420.0000000;388
20200106;132800;155430.0000000;155480.0000000;155430.0000000;155440.0000000;62
20200106;132900;155420.0000000;155440.0000000;155380.0000000;155440.0000000;365
20200106;133000;155430.0000000;155480.0000000;155430.0000000;155480.0000000;127
20200106;133100;155470.0000000;155500.0000000;155470.0000000;155470.0000000;109
20200106;133200;155470.0000000;155500.0000000;155470.0000000;155490.0000000;176
20200106;133300;155500.0000000;155500.0000000;155430.0000000;155460.0000000;142
20200106;133400;155470.0000000;155480.0000000;155450.0000000;155450.0000000;66
20200106;133500;155460.0000000;155470.0000000;155420.0000000;155460.0000000;100
20200106;133600;155460.0000000;155460.0000000;155430.0000000;155430.0000000;53
20200106;133700;155440.0000000;155450.0000000;155430.0000000;155450.0000000;92
20200106;133800;155460.0000000;155460.0000000;155420.0000000;155420.0000000;64
20200106;133900;155420.0000000;155460.0000000;155420.0000000;155430.0000000;69
20200106;134000;155440.0000000;155460.0000000;155430.0000000;155460.0000000;232
20200106;134100;155460.0000000;155480.0000000;155460.0000000;155470.0000000;178
20200106;134200;155490.0000000;155520.0000000;155480.0000000;155520.0000000;217
20200106;134300;155520.0000000;155540.0000000;155500.0000000;155520.0000000;88
20200106;134400;155510.0000000;155550.0000000;155470.0000000;155470.0000000;166
20200106;134500;155470.0000000;155480.0000000;155410.0000000;155450.0000000;309
20200106;134600;155440.0000000;155460.0000000;155370.0000000;155390.0000000;224
20200106;134700;155400.0000000;155450.0000000;155390.0000000;155450.0000000;167
20200106;134800;155440.0000000;155450.0000000;155440.0000000;155440.0000000;68
20200106;134900;155430.0000000;155470.0000000;155430.0000000;155450.0000000;40
20200106;135000;155460.0000000;155480.0000000;155460.0000000;155470.0000000;22
20200106;135100;155480.0000000;155490.0000000;155480.0000000;155490.0000000;36
20200106;135200;155490.0000000;155500.0000000;155470.0000000;155490.0000000;45
20200106;135300;155490.0000000;155500.0000000;155480.0000000;155480.0000000;47
20200106;135400;155480.0000000;155490.0000000;155470.0000000;155480.0000000;34
20200106;135500;155470.0000000;155470.0000000;155450.0000000;155470.0000000;53
20200106;135600;155460.0000000;155480.0000000;155450.0000000;155450.0000000;56
20200106;135700;155470.0000000;155480.0000000;155460.0000000;155470.0000000;10
20200106;135800;155470.0000000;155510.0000000;155470.0000000;155490.0000000;136
20200106;135900;155490.0000000;155490.0000000;155430.0000000;155430.0000000;72
20200106;140500;155450.0000000;155470.0000000;155390.0000000;155410.0000000;264
20200106;140600;155410.0000000;155450.0000000;155410.0000000;155440.0000000;95
20200106;140700;155420.0000000;155430.0000000;155390.0000000;155400.0000000;82
20200106;140800;155410.0000000;155450.0000000;155390.0000000;155390.0000000;233
20200106;140900;155400.0000000;155400.0000000;155320.0000000;155350.0000000;254
20200106;141000;155350.0000000;155390.0000000;155340.0000000;155380.0000000;138
20200106;141100;155380.0000000;155380.0000000;155320.0000000;155350.0000000;277
20200106;141200;155330.0000000;155340.0000000;155310.0000000;155320.0000000;145
20200106;141300;155320.0000000;155340.0000000;155280.0000000;155340.0000000;391
20200106;141400;155350.0000000;155390.0000000;155330.0000000;155360.0000000;180
20200106;141500;155350.0000000;155360.0000000;155310.0000000;155320.0000000;105
20200106;141600;155320.0000000;155340.0000000;155310.0000000;155330.0000000;146
20200106;141700;155320.0000000;155360.0000000;155300.0000000;155360.0000000;132
20200106;141800;155360.0000000;155360.0000000;155320.0000000;155340.0000000;61
20200106;141900;155350.0000000;155350.0000000;155310.0000000;155340.0000000;106
20200106;142000;155340.0000000;155360.0000000;155330.0000000;155350.0000000;65
20200106;142100;155350.0000000;155360.0000000;155330.0000000;155350.0000000;70
20200106;142200;155360.0000000;155410.0000000;155350.0000000;155400.0000000;111
20200106;142300;155400.0000000;155470.0000000;155400.0000000;155450.0000000;223
20200106;142400;155450.0000000;155480.0000000;155430.0000000;155460.0000000;124
20200106;142500;155470.0000000;155530.0000000;155460.0000000;155520.0000000;226
20200106;142600;155520.0000000;155540.0000000;155510.0000000;155530.0000000;173
20200106;142700;155540.0000000;155560.0000000;155490.0000000;155510.0000000;397
20200106;142800;155500.0000000;155500.0000000;155470.0000000;155480.0000000;64
20200106;142900;155480.0000000;155490.0000000;155470.0000000;155480.0000000;97
20200106;143000;155490.0000000;155540.0000000;155490.0000000;155540.0000000;121
20200106;143100;155530.0000000;155550.0000000;155520.0000000;155520.0000000;65
20200106;143200;155530.0000000;155550.0000000;155530.0000000;155550.0000000;53
20200106;143300;155540.0000000;155540.0000000;155480.0000000;155500.0000000;114
20200106;143400;155500.0000000;155500.0000000;155480.0000000;155500.0000000;77
20200106;143500;155500.0000000;155510.0000000;155480.0000000;155490.0000000;57
20200106;143600;155490.0000000;155490.0000000;155450.0000000;155460.0000000;211
20200106;143700;155460.0000000;155510.0000000;155450.0000000;155500.0000000;165
20200106;143800;155490.0000000;155520.0000000;155490.0000000;155520.0000000;72
20200106;143900;155510.0000000;155510.0000000;155500.0000000;155500.0000000;22
20200106;144000;155510.0000000;155550.0000000;155510.0000000;155520.0000000;170
20200106;144100;155530.0000000;155550.0000000;155520.0000000;155550.0000000;136
20200106;144200;155550.0000000;155580.0000000;155550.0000000;155570.0000000;213
20200106;144300;155570.0000000;155570.0000000;155530.0000000;155550.0000000;192
20200106;144400;155540.0000000;155550.0000000;155520.0000000;155540.0000000;115
20200106;144500;155540.0000000;155560.0000000;155510.0000000;155510.0000000;116
20200106;144600;155510.0000000;155530.0000000;155490.0000000;155520.0000000;111
20200106;144700;155530.0000000;155540.0000000;155520.0000000;155540.0000000;51
20200106;144800;155520.0000000;155530.0000000;155500.0000000;155510.0000000;126
