<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20211011;102400;186220.0000000;186220.0000000;186100.0000000;186120.0000000;862
20211011;102500;186110.0000000;186170.0000000;186070.0000000;186130.0000000;543
20211011;102600;186130.0000000;186200.0000000;186090.0000000;186190.0000000;580
20211011;102700;186160.0000000;186170.0000000;186090.0000000;186160.0000000;375
20211011;102800;186150.0000000;186240.0000000;186080.0000000;186150.0000000;638
20211011;102900;186150.0000000;186190.0000000;186120.0000000;186140.0000000;272
20211011;103000;186130.0000000;186250.0000000;186130.0000000;186230.0000000;816
20211011;103100;186230.0000000;186290.0000000;186160.0000000;186190.0000000;1096
20211011;103200;186210.0000000;186280.0000000;186200.0000000;186270.0000000;414
20211011;103300;186270.0000000;186320.0000000;186260.0000000;186290.0000000;561
20211011;103400;186290.0000000;186330.0000000;186240.0000000;186250.0000000;446
20211011;103500;186240.0000000;186280.0000000;186220.0000000;186240.0000000;484
20211011;103600;186230.0000000;186270.0000000;186070.0000000;186080.0000000;1140
20211011;103700;186090.0000000;186120.0000000;185960.0000000;186060.0000000;1929
20211011;103800;186070.0000000;186130.0000000;186000.0000000;186000.0000000;851
20211011;103900;186010.0000000;186010.0000000;185880.0000000;185900.0000000;1310
20211011;104000;185900.0000000;186010.0000000;185780.0000000;185840.0000000;2009
20211011;104100;185830.0000000;185850.0000000;185610.0000000;185660.0000000;2043
20211011;104200;185660.0000000;185720.0000000;185250.0000000;185360.0000000;9873
20211011;104300;185370.0000000;185470.0000000;185310.0000000;185420.0000000;3886
20211011;104400;185420.0000000;185460.0000000;185260.0000000;185300.0000000;1676
20211011;104500;185300.0000000;185450.0000000;185210.0000000;185420.0000000;2156
20211011;104600;185420.0000000;185540.0000000;185370.0000000;185460.0000000;1761
20211011;104700;185470.0000000;185630.0000000;185460.0000000;185590.0000000;1917
20211011;104800;185570.0000000;185620.0000000;185540.0000000;185550.0000000;935
20211011;104900;185550.0000000;185610.0000000;185510.0000000;185580.0000000;468
20211011;105000;185580.0000000;185650.0000000;185490.0000000;185570.0000000;890
